address,price,list_fee,sold_date,sqm,rooms,elevator,patio,new_production,balcony,gardet,kungsholmen,norrmalm,ostermalm,sodermalm,vasastan,latitude,longitude
Borgargatan 2,12250000,4819.0,2022-10-07,111.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3178871,18.0341122
Ulriksborgsgatan 16,4630000,3002.0,2022-10-07,64.5,2.0,1,0,0,1,0,1,0,0,0,0,59.333996,18.0177933
Vitalisvägen 7,3150000,2201.0,2022-10-07,40.0,2.0,0,0,0,0,0,1,0,0,0,0,59.33027909999999,18.0060296
Vickergatan 11,3400000,2296.0,2022-10-07,40.5,2.0,0,0,0,0,0,0,0,0,1,0,59.3072362,18.0658148
Bastugatan 21,5850000,3014.0,2022-10-07,54.0,1.5,1,0,0,1,0,0,0,0,1,0,59.32012169999999,18.0616718
Frejgatan 47,3275000,675.0,2022-10-07,27.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3464261,18.0538207
Högbergsgatan 42B,8900000,8322.0,2022-10-07,135.0,6.0,1,0,0,1,0,0,0,0,1,0,59.31647390000001,18.0705385
Götgatan 101,5440000,2554.0,2022-10-07,65.0,2.0,1,0,0,1,0,0,0,0,1,0,59.30731340000001,18.0772245
Nackagatan 20,5500000,5055.0,2022-10-07,66.5,3.0,1,0,0,1,0,0,0,0,1,0,59.31039289999999,18.099474
Ringvägen 162,3000000,1983.0,2022-10-07,38.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3101405,18.0876945
Völundsgatan 9,4000000,2565.0,2022-10-07,36.0,1.0,1,0,0,1,0,0,0,0,0,1,59.3386519,18.0384228
Birkagatan 4,5725000,3179.0,2022-10-07,63.8,2.0,0,0,0,0,0,0,0,0,0,1,59.33922059999999,18.0324878
Roslagsgatan 23,6400000,2692.0,2022-10-07,60.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3472791,18.0587577
Flintbacken 2,2550000,1498.0,2022-10-07,29.5,1.0,1,0,0,0,0,0,0,0,1,0,59.3106873,18.0501817
Kungsholms strand 121,4330000,2345.0,2022-10-07,49.0,2.0,1,0,0,0,0,1,0,0,0,0,59.33641290000001,18.0362026
Sven Rinmans Gata 3,9600000,5083.0,2022-10-07,97.0,4.0,1,0,0,0,0,1,0,0,0,0,59.328999,18.0298202
Gumshornsgatan 9,4900000,2265.0,2022-10-07,44.0,1.5,1,0,0,0,0,0,0,1,0,0,59.33637839999999,18.0895812
Baltzar von Platens gata 3,5995000,2467.0,2022-10-07,57.0,3.0,1,0,0,0,0,1,0,0,0,0,59.3287467,18.0311229
Alströmergatan 32H,4050000,2642.0,2022-10-07,45.0,2.0,0,0,0,0,0,1,0,0,0,0,59.3375001,18.0262944
Fridhemsgatan 13,6295000,3269.0,2022-10-07,68.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33128370000001,18.027318
Frödingsvägen 2,4500000,2518.0,2022-10-07,53.0,3.0,0,0,0,0,0,1,0,0,0,0,59.3312416,18.0031206
Birkagatan 28A,8800000,1872.0,2022-10-07,60.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34110740000001,18.0356376
Tavastgatan 14,12100000,4555.0,2022-10-07,103.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3199497,18.0623843
Styrmansgatan 9,11250000,3160.0,2022-10-07,77.0,3.0,1,0,0,1,0,0,0,1,0,0,59.33254879999999,18.0850022
Ploggatan 12,3500000,1976.0,2022-10-07,37.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3132801,18.0919052
Hornsgatan 119,2615000,1591.0,2022-10-07,33.0,1.0,1,0,0,1,0,0,0,0,1,0,59.31570199999999,18.0385359
Lundagatan 48B,3200000,1541.0,2022-10-07,28.0,1.5,0,0,0,1,0,0,0,0,1,0,59.318699,18.0428625
Fleminggatan 40E,7400000,3727.0,2022-10-07,81.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3345825,18.0333889
Nybrogatan 56,3295000,1721.0,2022-10-07,32.0,1.0,1,0,0,0,0,0,0,1,0,0,59.34008739999999,18.081754
Wittstocksgatan 21,4525000,2741.0,2022-10-07,48.0,2.0,1,0,0,0,0,0,0,1,0,0,59.338301,18.097268
Krukmakargatan 33A,7600000,2742.0,2022-10-07,77.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31691499999999,18.0536024
Valfrid Palmgrens gata 7,4800000,934.0,2022-10-07,32.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3490569,18.0392056
Kungsklippan 20,3425000,2724.0,2022-10-07,32.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3305034,18.0472632
Hornsgatan 75B,6600000,1659.0,2022-10-07,60.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3172738,18.051907
Västmannagatan 77,8800000,2870.0,2022-10-07,68.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34439629999999,18.0447096
Västmannagatan 77,9300000,3721.0,2022-10-07,83.0,4.0,0,0,0,0,0,0,0,0,0,1,59.34439629999999,18.0447096
Folkungagatan 146 A,11050000,3988.0,2022-10-06,117.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3155101,18.091147
Bergsundsgatan 7,2950000,2307.0,2022-10-06,31.0,1.0,1,0,0,0,0,0,0,0,1,0,59.31782370000001,18.0287995
Torsgatan 31,6050000,3456.0,2022-10-06,62.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3386325,18.039535
Polhemsgatan 3,8700000,3704.0,2022-10-06,74.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3281845,18.0350383
Frejgatan 17,7775000,3558.0,2022-10-06,70.0,3.0,0,0,0,1,0,0,0,0,0,1,59.3479642,18.0598155
Slipgatan 14,2700000,1848.0,2022-10-06,25.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3168374,18.0276148
Skeppargatan 37,10000000,3761.0,2022-10-06,81.0,3.0,1,0,0,0,0,0,0,1,0,0,59.33566399999999,18.0840166
Tjärhovsgatan 22,2050000,1966.0,2022-10-06,19.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3152705,18.0774699
Brännkyrkagatan 92,2550000,2096.0,2022-10-06,28.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3178995,18.0482767
Orvar odds väg 51,5150000,2970.0,2022-10-06,58.0,2.0,1,0,0,1,0,1,0,0,0,0,59.33066389999999,17.9981132
Linnégatan 8,3460000,807.0,2022-10-06,31.0,1.0,1,0,0,1,0,0,0,1,0,0,59.3379217,18.07642
Hallandsgatan 24,3900000,2349.0,2022-10-06,47.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31036810000001,18.0670558
Hälsingegatan 61,5000000,2175.0,2022-10-06,52.0,1.5,1,0,0,1,0,0,0,0,0,1,59.34829649999999,18.0363521
Södermannagatan 72,6600000,4948.0,2022-10-06,84.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3076746,18.0830612
Östermalmsgatan 57,4000000,1626.0,2022-10-06,36.0,1.0,0,1,0,0,0,0,0,1,0,0,59.3418736,18.0783309
Tjärhovsgatan 22,2175000,1966.0,2022-10-06,19.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3152705,18.0774699
Valfrid Palmgrens gata 7,5560000,1334.0,2022-10-06,45.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3490569,18.0392056
Valhallavägen 152D,8000000,3147.0,2022-10-06,79.0,3.0,1,0,0,1,0,0,0,1,0,0,59.3394791,18.0929403
Kungstensgatan 28B,9050000,1399.0,2022-10-06,86.0,3.0,1,0,0,0,0,0,1,0,0,0,59.341714,18.0584135
Klippgatan 14B,4300000,2342.0,2022-10-06,47.0,2.0,0,0,0,0,0,0,0,0,1,0,59.3143204,18.0879616
Roslagsgatan 35A,4375000,1979.0,2022-10-06,41.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3484869,18.057186
Tre Liljor 1,6050000,2238.0,2022-10-06,57.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3472649,18.0460866
Ola Hanssonsgatan 6,3095000,2361.0,2022-10-06,34.0,1.0,1,0,0,1,0,1,0,0,0,0,59.33494109999999,18.0014304
Bergsundsgatan 4,4455000,1732.0,2022-10-06,48.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3180186,18.0282623
Bjurholmsplan 27,4630000,2869.0,2022-10-05,46.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3096057,18.0815281
Beckbrännarbacken 1,4200000,2550.0,2022-10-05,45.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3151795,18.0883901
Luntmakargatan 59,4750000,3287.0,2022-10-05,48.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3400889,18.060578
Bergsundsgatan 7,2100000,1546.0,2022-10-05,19.0,1.0,1,0,0,0,0,0,0,0,1,0,59.31782370000001,18.0287995
Alströmergatan 9,3100000,1665.0,2022-10-05,28.0,1.0,1,0,0,1,0,1,0,0,0,0,59.3354462,18.0309649
Robert Almströmsgatan 9B,6325000,2435.0,2022-10-05,54.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3392642,18.0333658
Tjustgatan 5,4225000,1591.0,2022-10-05,53.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31187689999999,18.0710296
Västmannagatan 17C,9100000,2966.0,2022-10-05,76.0,3.0,1,0,0,0,0,0,0,0,0,1,59.3376263,18.0514271
Tegnérgatan 19,3440000,1337.0,2022-10-05,29.0,1.0,1,0,0,0,0,0,0,0,0,1,59.33989609999999,18.061763
Sankt Eriksgatan 55 A,2495000,1218.0,2022-10-05,22.0,1.0,1,0,0,1,0,1,0,0,0,0,59.3360071,18.0330267
Sysslomansgatan 22,3180000,2154.0,2022-10-05,35.0,1.5,1,0,0,1,0,1,0,0,0,0,59.3311285,18.0241914
Lilla Erstagatan 4,45000000,6262.0,2022-10-05,149.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3168361,18.0878759
Ola Hanssonsgatan 9,3060000,2220.0,2022-10-05,33.0,2.0,0,0,0,1,0,1,0,0,0,0,59.33424849999999,18.0005115
Tegelviksgatan 47,6750000,4939.0,2022-10-05,81.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3113111,18.0986998
Robert Almströmsgatan 12,5100000,2261.0,2022-10-05,40.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3392122,18.0338494
Warfvinges Väg 18,6500000,4525.0,2022-10-05,78.5,3.0,1,0,0,1,0,1,0,0,0,0,59.33670859999999,18.0141203
Alströmergatan 49,2800000,1933.0,2022-10-05,27.0,1.0,1,0,0,0,0,1,0,0,0,0,59.33642329999999,18.0261881
Östgötagatan 87 B,3950000,1319.0,2022-10-05,42.0,1.5,1,0,0,0,0,0,0,0,1,0,59.30857260000001,18.079621
Sven Rinmans gata 5,3350000,1195.0,2022-10-05,30.0,1.0,0,0,0,0,0,1,0,0,0,0,59.3292197,18.0300881
Fridhemsgatan 35,5995000,2876.0,2022-10-05,56.0,2.0,0,0,0,1,0,1,0,0,0,0,59.3343642,18.030266
Birger Jarlsgatan 104 G,2650000,1467.0,2022-10-05,20.0,1.0,0,0,0,0,0,0,0,1,0,0,59.3474295,18.0626502
Kristinehovsgatan 5B,3150000,2552.0,2022-10-05,39.0,1.5,1,0,0,0,0,0,0,0,1,0,59.31816399999999,18.0421785
Rålambsvägen 70,3180000,2539.0,2022-10-05,35.0,1.5,1,0,0,1,0,1,0,0,0,0,59.33152929999999,17.9996918
Grev Magnigatan 17C,7800000,1992.0,2022-10-05,62.0,2.0,0,0,0,1,0,0,0,1,0,0,59.33389099999999,18.0871387
Tobaksspinnargatan 10,7005000,3849.0,2022-10-05,68.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3174141,18.0307912
Teknologgatan 11,4000000,1710.0,2022-10-05,44.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3399662,18.0528467
Krukmakargatan 49,6000000,2736.0,2022-10-05,63.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3158193,18.0479366
Sigtunagatan 11A,4100000,1984.0,2022-10-05,38.0,1.5,0,0,0,1,0,0,0,0,0,1,59.3415635,18.0408088
Cardellgatan 5,6100000,1950.0,2022-10-05,47.0,2.0,0,0,0,0,0,0,0,1,0,0,59.3388006,18.0765676
Folkskolegatan 6,2710000,1879.0,2022-10-05,22.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3178509,18.0294227
Kammakargatan 64B,8100000,3740.0,2022-10-05,70.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3368962,18.0531644
Västmannagatan 55 A,3920000,1456.0,2022-10-05,32.0,1.0,0,0,0,1,0,0,0,0,0,1,59.34140749999999,18.0472732
Norrbackagatan 15,5665000,1556.0,2022-10-04,57.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34168559999999,18.0305836
Pipersgatan 26,8250000,2764.0,2022-10-04,66.0,3.0,0,0,0,1,0,1,0,0,0,0,59.3317735,18.0465229
Frejgatan 51,5425000,2125.0,2022-10-04,46.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34610259999999,18.052539
Harry Martinsons gata 9,4900000,3091.0,2022-10-04,65.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3397646,18.0070399
Nina Einhorns gata 10,10900000,5186.0,2022-10-04,95.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3478256,18.0352029
Stureparken 11,6400000,1600.0,2022-10-04,52.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3432878,18.0772231
Grev Turegatan 80,11400000,3410.0,2022-10-04,82.0,3.0,1,0,0,1,0,0,0,1,0,0,59.3421882,18.0811094
Bågljusvägen 5,3255000,2651.0,2022-10-04,37.0,1.0,1,0,0,1,0,1,0,0,0,0,59.3338385,18.0233828
Heleneborgsgatan 12B,15200000,5175.0,2022-10-04,152.0,4.0,0,0,0,0,0,0,0,0,1,0,59.3198325,18.040323
Kungsholmsgatan 44,4450000,1875.0,2022-10-04,41.0,2.0,0,0,0,1,0,1,0,0,0,0,59.3322336,18.0400995
Sveavägen 97,4550000,2057.0,2022-10-04,43.5,2.0,1,0,0,0,0,0,0,0,0,1,59.34572079999999,18.0527355
Sankt Göransgatan 153,3500000,2144.0,2022-10-04,41.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3380237,18.0144012
Wollmar Yxkullsgatan 12,8625000,2307.0,2022-10-04,79.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31692549999999,18.0622855
Brännkyrkagatan 45A,7650000,3261.0,2022-10-04,81.0,3.0,0,0,0,1,0,0,0,0,1,0,59.3191067,18.0608122
Bastugatan 25,4000000,1701.0,2022-10-04,48.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3200739,18.0611938
Doktor Abelins gata 6,6825000,2955.0,2022-10-04,68.0,3.0,1,0,0,0,0,0,0,0,1,0,59.31595919999999,18.0545478
Åsögatan 175,4450000,2758.0,2022-10-04,47.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31483410000001,18.0873893
Svarvargatan 10,4910000,2449.0,2022-10-04,47.0,2.0,1,0,0,1,0,1,0,0,0,0,59.33744399999999,18.0278462
Ehrensvärdsgatan 6,2725000,1117.0,2022-10-04,29.0,1.0,1,0,0,0,0,1,0,0,0,0,59.3285406,18.0344982
Heleneborgsgatan 13B,5400000,2974.0,2022-10-04,56.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3190161,18.0365516
Norrtullsgatan 16E,6100000,2270.0,2022-10-04,66.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34673600000001,18.0477764
Fleminggatan 40C,7150000,3727.0,2022-10-04,81.0,3.0,1,0,0,1,0,1,0,0,0,0,59.334691,18.0331091
Hornsgatan 178,4150000,1798.0,2022-10-04,43.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3153374,18.0327045
Gävlegatan 6,11850000,4862.0,2022-10-04,98.0,3.5,1,0,0,1,0,0,0,0,0,1,59.3454731,18.0383791
Högbergsgatan 24,3430000,2478.0,2022-10-04,40.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3171862,18.0765076
Allhelgonagatan 7,4700000,2279.0,2022-10-04,58.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3097864,18.0732475
Karlbergsvägen 69,16400000,4912.0,2022-10-04,131.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3421998,18.0306735
Katarina Bangata 61,4050000,2332.0,2022-10-04,37.0,2.0,1,0,0,1,0,0,0,0,1,0,59.30931349999999,18.0876234
Rödabergsgatan 9B,3950000,2560.0,2022-10-04,41.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3440083,18.0357972
Repslagargatan 23,5250000,2544.0,2022-10-04,64.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3160414,18.0713304
Folkungagatan 104,7920000,3671.0,2022-10-04,77.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31528640000001,18.0831257
Torsgatan 41,3750000,1507.0,2022-10-04,39.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34046790000001,18.038081
Verkstadsgatan 5,4050000,2505.0,2022-10-03,52.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3175467,18.0313865
Hallandsgatan 30,7195000,3995.0,2022-10-03,80.0,3.0,1,0,0,0,0,0,0,0,1,0,59.3105272,18.0682028
Rålambsvägen 48,3050000,2135.0,2022-10-03,38.5,2.0,0,0,0,0,0,1,0,0,0,0,59.3299754,18.0045413
Rådmansgatan 75,9350000,4058.0,2022-10-03,95.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3387846,18.0529414
Blekingegatan 38,7700000,3905.0,2022-10-03,87.0,3.0,1,0,0,0,0,0,0,0,1,0,59.3105258,18.0757928
Bondegatan 81,3750000,2569.0,2022-10-03,48.0,1.5,1,0,0,0,0,0,0,0,1,0,59.313591,18.0959419
Luntmakargatan 69,10150000,4902.0,2022-10-03,97.0,3.0,0,0,0,1,0,0,0,0,0,1,59.341106,18.0596435
Gambrinusgatan 6,6130000,3585.0,2022-10-03,77.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33024839999999,18.0379499
Hornsgatan 107,2400000,1371.0,2022-10-03,33.0,1.5,1,0,0,0,0,0,0,0,1,0,59.31608130000001,18.0416628
Stureparken 11,6400000,1600.0,2022-10-03,52.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3432878,18.0772231
Kaptensgatan 14A,12900000,3095.0,2022-10-03,93.0,4.0,1,0,0,1,0,0,0,1,0,0,59.33220840000001,18.0824948
Roslagsgatan 45,3820000,1874.0,2022-10-03,33.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3495263,18.0567218
Bondegatan 79,3650000,2195.0,2022-10-03,42.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31351029999999,18.0957394
Regeringsgatan 70F,6300000,2714.0,2022-10-03,66.0,3.0,1,0,0,1,0,0,1,0,0,0,59.3371307,18.0685678
Sankt eriksplan 15,8250000,3053.0,2022-10-03,75.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3392996,18.0368861
Vulcanusgatan 1,4150000,2026.0,2022-10-03,41.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3379509,18.0367437
Torbjörn Klockares Gata 25 Accepterat pris.,2899000,1280.0,2022-10-03,27.0,1.0,1,0,0,0,0,0,0,0,0,1,59.345432,18.0362023
Bellmansgatan 23A,7500000,2708.0,2022-10-03,67.0,3.0,0,0,0,1,0,0,0,0,1,0,59.3173461,18.0667691
Vidargatan 4,3800000,1043.0,2022-10-03,28.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3441906,18.0487004
Långholmsgatan 9 C,3900000,2349.0,2022-10-03,49.0,2.0,0,0,0,0,0,0,0,0,1,0,59.3173954,18.0335877
Kungsklippan 20,3150000,2723.0,2022-10-03,32.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3305034,18.0472632
Repslagargatan 16,3800000,3361.0,2022-10-02,45.0,2.0,1,0,0,1,0,0,0,0,1,0,59.31689120000001,18.070398
Lill-Jans Plan 3A,7200000,2768.0,2022-10-02,66.0,2.0,1,0,0,1,0,0,0,1,0,0,59.3446643,18.0724175
Ringvägen 87A,3565000,2085.0,2022-10-02,43.0,1.5,1,0,0,1,0,0,0,0,1,0,59.3084651,18.0662826
Stagneliusvägen 42,4550000,2728.0,2022-10-02,53.0,2.0,1,0,0,1,0,1,0,0,0,0,59.32910649999999,18.0053
Folkungagatan 63 ,5750000,2618.0,2022-10-02,51.0,2.0,1,0,0,1,0,0,0,0,1,0,59.31488090000001,18.0771651
Torsgatan 39,5950000,1829.0,2022-10-02,60.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3402581,18.0382472
Tideliusgatan 57,4900000,3024.0,2022-10-02,69.0,3.5,1,0,0,0,0,0,0,0,1,0,59.309939,18.0644842
Styrmansgatan 14B,8500000,2180.0,2022-10-01,55.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3332321,18.0861683
Hagagatan 52 A,2900000,1905.0,2022-10-01,31.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3487683,18.0493169
Kellgrensgatan 10,6450000,4981.0,2022-10-01,88.0,4.0,1,0,0,1,0,1,0,0,0,0,59.3364349,18.0148709
Roslagsgatan 23 B,6042000,2299.0,2022-10-01,60.0,2.0,0,0,0,1,0,0,0,0,0,1,59.34726449999999,18.0584013
Sankt Eriksgatan 52A,7050000,3197.0,2022-10-01,73.0,2.5,1,0,0,1,0,1,0,0,0,0,59.3357169,18.0345543
